id	en	id_text
221	So we gave them cameras; they went around campus; they took 12 pictures of their favorite professors and their dorm room and their dog, and all the other things they wanted to have Harvard memories of	Sekarang saya akan menunjukkan bahwa orang-orang tidak tahu hal ini di dalam diri mereka dan tidak tahu kalau ini dapat sangat merugikan kita. Ini adalah eksperimen yang kamu lakukan di Harvard. Kami membuat kursus fotografi, kursus fotografi hitam-putih, dan kami mengijinkan mahasiswa untuk datang dan belajar cara menggunakan kamar gelap
222	My work is about the behaviors that we all engage in unconsciously, on a collective level	Proyek saya mengenai perilaku yang kita lakukan dengan tidak sadar secara kolektif
223	But most probably, I did something like that. (Laughter	Namun kemungkinan besar saya melakukan hal seperti itu
224	Why don't we just save the best one	Mengapa kita tidak menyelamatkan yang paling baik saja
225	"And here is this ""Killed Strangely,"" and it's this historical book"	"Buku ini berjudul ""Terbunuh dengan ganjil,"" dan ini adalah buku sejarah"
226	It would have been nice if we sold the rest of that	Akan jadi lebih bagus kalau bisa menjual semua itu
227	This is the legacy we are leaving to future generations	Ini adalah warisan yang kita berikan untuk generasi-generasi mendatang
228	As Peter tells us, not only do they produce the tallest structures, but they're the most interesting structures of them all	Seperti yang dikatakan Peter, tidak hanya mereka menghasilkan struktur tertinggi, namun juga struktur yang paling menarik
229	The nature of Buddhism as I understand, is to believe that we are all pure and radiant at our core	Dalam agama Buddha, kita percaya kalau kita itu murni pada hakikatnya
230	We sort the plastic fragments into different size classes, from five millimeters to one-third of a millimeter	Kita memisahkan serpihan plastik ke dalam kelas ukuran dan 5 milimeter hingga sepertiga milimeter
231	We may take it, then, that she does not carry it about with her	Kita mungkin menerimanya, kemudian, bahwa dia tidak membawanya tentang dengan dia
232	They're so nicely balanced, so sharp, that you really feel you're in control of the cutting	Sangat seimbang, sangat tajam, Anda bisa benar-benar bisa merasakan kendalinya saat memotong
233	Second, we're going to put in place new safeguards to make sure this kind of behavior cannot happen again	Kedua, kita akan menempatkan sistem pengamanan yang baru untuk memastikan bahwa perilaku seperti ini tidak akan terjadi lagi
234	I don't have to follow asguard appearance protocol anymore	Saya tidak harus mengikuti asguard penampilan protokol lagi
235	What I want is a cure in the next 20 years, soon enough to protect me	Saya ingin ada perawatan yang bisa melindungi saya 20 tahun lagi
236	And even though all of the experiments and all of the big givers don't yet fulfill this aspiration	Meskipun semua eksperimen dan semua penyumbang besar belum bisa memenuhi cita-cita ini
237	Okay, so that's the first case of matricide	Baik, itu adalah kasus pembunuhan ibu yang pertama
238	My dad was my hero and my mentor for most of my life, and I've spent the last decade watching him disappear	Ayah adalah pahlawan dan mentor selama hidup saya dan saya menghabiskan dasawarsa terakhir ini menyaksikan ayah menghilang
239	Complete dwellings can be explored, allowing the visitor to vividly travel backwards in time	Hunian lengkap yang dapat dijelajahi, mengantarkan pengunjung secara nyata melancong ke masa lalu
240	You must be a psychic because... ...I can't believe you're living in the future	Kau pasti peramal karena... ...aku tak percaya kalau kau hidup di masa depan
241	I'm going to show you in a few minutes some amazing measurements that suggest there may be life on Mars	Saya akan menunjukkan pada beberapa menit ke depan pengukuran mengagumkan yang menunjukkan mungkin ada kehidupan di Mars
242	Now this is important, because border conflicts justify so much of the world's military-industrial complex	Hal ini penting, karena pertikaian batas negara seringkali menjadi landasan yang membenarkan kompleksitas industri militer dunia
243	We can re-imagine adversity as something more than just tough times. Maybe we can see it as change	Wita bayangkan kesulitan bukan sebagai masa-masa susah tapi sebagai perubahan
244	And I have four observations I'd like to share with you today	Dan saya memiliki empat pengamatan yang ingin saya bagikan kepada Anda hari ini
245	And what I need now is to learn to be like that	Dan yang perlu saya lakukan adalah belajar menjadi seperti itu
246	In binary building blocks, he's reconstructing, a 3-dimensional computer images, a series of public buildings from the city's forum	Dalam blok binari bangunan, dia merekonstruksi, gambaran komputer 3 dimensi, sebuah seri bangunan umum di pusat kota
247	All we need is a check from NASA headquarters (Laughter) to cover the costs	Kami sudah siap berangkat. Kami hanya perlu cek dari kantor pusat NASA. (Tawa) untuk menutup biayanya
248	He looked from one to the other of us, as if uncertain which to address	Dia melihat dari satu ke yang lain dari kita, sebagai jika tidak pasti yang ke alamat
249	I remember so many huge, hollowed out, haunted eyes staring up at me as I performed this ritual	Saya ingat begitu banyak mata besar yang membelalak yang melihat saya saat saya melakukan ritual ini
250	The mystery is that although we have all of these objects, like we have no place else in all of the Roman world, these people are still just beyond our grasp	Misteri yang walaupun kita sudah memiliki semua benda-benda ini, seperti seolah-olah tak ada tempat lagi dari keseluruhan dunia Romawi yang sudah kita miliki, orang-orang ini masih jauh genggaman kita
251	You want a slightly uglier version of yourself	Anda mau membawa seseorang yang merupakan versi yang sedikit lebih buruk dari Anda
252	You can notice that this quad is making fine adjustments to keep the pole balanced	Anda dapat melihat bahwa quad ini membuat penyesuaian halus untuk menjaga tiang seimbang
253	Contemporary political map shows that we have over 200 countries in the world today	Peta politik modern menunjukkan bahwa ada lebih dari 200 negara di dunia saat ini
254	It had a beautiful facility, giant atrium, valet parking, a piano that played itself, a concierge that took you around from here to there	Fasilitasnya mengagumkan, atrium raksasa, petugas valet, piano yang bermain sendiri, pesuruh yang membawamu dari satu tempat ke tempat lain
255	Um, but, I'm also happy and honored to be up here And I think that it's great I got to come You know, before ten or twenty or thirty years had passed	Tapi saya juga senang dan merasa terhormat bisa ada di sini dan saya senang bisa datang sebelum 10, 20, 30 tahun berlalu dan saya sudah lebih memegang kendali atas karir saya
256	How can I show this side of me to Baek Seung Jo	Bagaimana bisa aku menunjukkan sisiku ini pada Baek Seung Jo
257	So this is not gonna look exactly like a professional JavaScript	Jadi ini tidak akan terlihat seperti ahli JavaScript
258	By 2030, if the maize, or corn, varieties, which is the dominant crop -- 50 percent of the nutrition in Southern Africa are still in the field -- in 2030, we'll have a 30 percent decrease in production of maize because of the climate change already in 2030	Pada 2030, bila varietas jagung, yang merupakan tanaman pangan utama -- hanya 50 persen dari [tidak jelas] di Afrika Selatan yang masih ada di ladang -- pada tahun 2030, akan terjadi penurunan produksi jagung 30 persen karena perubahan iklim, pada tahun 2030
259	To my incredibly sweet wife, who lived with me without an argument for forty years	Untuk istri tercintaku yang sangat luar biasa, yang hidup bersamaku tanpa percekcokan selama empat puluh tahun
260	Because you are truly there you recognize the presence of your beloved one as something very precious	Karena Anda ada di sana,sehingga Anda tahu kehadiran orang yang Anda cintai sebagai sesuatu yang sangat berharga
261	So Talia's age is 3 times Jared's age	Umur Talia adalah 3 kali lipat umur Jared
262	The second observation I'd like to make is we need to face the truth that governments and corporations aren't going to solve this issue for us	Pengamatan kedua yang saya buat adalah kita perlu menghadapi kenyataan bahwa pemerintah dan perusahaan tidak akan menyelesaikan masalah ini bagi kita
263	And this terrain that we're looking at dates back to 4.6 billion years when Earth and Mars were formed	Dan medan yang kita sedang lihat lahir dari 4,6 miliar tahun yang lalu saat Bumi dan Mars diciptakan
264	The cab and the landau with their steaming horses were in front of the door when I arrived	Taksi dan Landau dengan mereka mengepul kuda berada di depan pintu ketika saya tiba
265	The throwaway society cannot be contained -- it has gone global	Kebiasaan membuang sudah tidak bisa dikendalikan, karena telah menjadi global
266	But today, finally, after economic reforms, and economic growth	Namun sekarang akhirnya setelah reformasi ekonomi, dan pertumbuhan ekonomi
267	So, looking at other parts of Europe's periphery, such as North Africa	Jadi, mari kita lihat pada wilayah lain di luar perbatasan Eropa, seperti Afrika Utara
268	I would be grateful if someone came to help me	Aku akan berterima kasih jika seseorang datang menolongku
269	Oppa...your condition looks pretty bad..you really shouldn't walk around like that	Kakak...keadaanmu kelihatannya sangan buruk...kamu sebaiknya jangan berjalan seperti itu
270	Since we just got the 4th stamp we just need to go	Karena kita baru dapat cap ke-4, kita hanya perlu pergi
271	Look where the methane is, the methane is in a very rough terrain area	Lihatlah di mana metana berada, metana berada di daerah dengan medan terberat
272	So, the history of East Asia in fact, people don't think about nations and borders	Jadi, sebenarnya dalam sejarah Asia Timur, orang tidak berpikir tentang negara dan perbatasannya
273	Lodge, or turn my attention to the gentleman's chambers in the Temple	Lodge, atau mengalihkan perhatian saya ke pria's ruang di Bait Allah
274	My friend gave me a tape recorder to practice voice acting and I lost it	Sahabatku memberi hadiah tape recorder tapi aku menghilangkannya
275	YR: Yes, with the final goal to take off, but with initial speed	Ya, dengan tujuan akhirnya adalah dapat tinggal landas, namun dengan kecepatan awal
276	We need to collect the remaining diversity that's out there	Kita perlu mengumpulkan keragaman yang tersisa yang ada di luar sana
277	JOHN CLARKE: $27 billion. but they haven't got it they're broke	JOHN CLARKE: $27 milyar. tapi mereka tak bisa membayar, mereka bangkrut
278	They say that people who are engaged in activities are happier, easier for their caregivers to look after, and it may even slow the progress of the disease	Mereka berkata orang-orang yang terlibat dalam kegiatan lebih bahagia, lebih mudah bagi pengasuh mereka dan bahkan itu dapat memperlambat penyakitnya
279	If they get surrounded, they notice that too, they might get a little flustered	Bila mereka dikelilingi, mereka juga menyadari hal tersebut, mereka mungkin menjadi sedikit tersipu
280	But, in fact, the print date was the early 1980s, when I would have been starting primary school and forming an understanding of myself outside the family unit and as related to the other kids and the world around me	Tapi faktanya, tanggal cetaknya adalah awal 1980-an saat saya memulai sekolah dasar dan membentuk pengertian atas diri sendiri di luar keluarga dan membina hubungan dgn anak-anak lain beserta lingkungannya
